root_id,pathway_type,in_deg,in_strength,sum_w2,mu2_over_mu1sq,norm_robustness,norm_robustness_shuffled,nt_type,primary_type
720575940628443947,R1-6,2.0,2.0,2.0,1.0,0.0,0.0,,R1-6
720575940628445973,R1-6,1.0,1.0,1.0,1.0,0.0,,ACH,R1-6
720575940628451496,R1-6,2.0,2.0,2.0,1.0,0.0,0.0,ACH,R1-6
720575940628453137,R1-6,5.0,6.0,8.0,1.1111111111111112,0.1528010602955102,0.1528010602955102,GLUT,R1-6
720575940628463176,R1-6,4.0,6.0,12.0,1.3333333333333333,0.5316271119649588,0.5316271119649588,,R1-6
720575940628467624,R1-6,1.0,1.0,1.0,1.0,0.0,,ACH,R1-6
720575940628469009,R1-6,1.0,1.0,1.0,1.0,0.0,,ACH,R1-6
720575940628470545,R1-6,1.0,1.0,1.0,1.0,0.0,,,R1-6
720575940628471720,R1-6,6.0,11.0,29.0,1.43801652892562,0.8190932412020498,0.8190932412020498,ACH,R1-6
720575940628478225,R1-6,1.0,2.0,4.0,1.0,0.0,,ACH,R1-6
720575940628478481,R1-6,3.0,7.0,21.0,1.2857142857142858,0.6858288827860508,0.6858288827860508,ACH,R1-6
720575940628481167,R1-6,3.0,3.0,3.0,1.0,0.0,0.0,ACH,R1-6
720575940628481301,R1-6,5.0,9.0,23.0,1.4197530864197532,0.7747536465868741,0.7747536465868741,,R1-6
720575940628487441,R1-6,5.0,7.0,11.0,1.1224489795918366,0.19222604434724544,0.19222604434724544,ACH,R1-6
720575940628494152,R1-6,2.0,2.0,2.0,1.0,0.0,0.0,ACH,R1-6
720575940628496104,R1-6,3.0,3.0,3.0,1.0,0.0,0.0,GLUT,R1-6
720575940628497992,R1-6,2.0,3.0,5.0,1.1111111111111112,0.18588860929979642,0.18588860929979642,ACH,R1-6
720575940628499944,R1-6,1.0,1.0,1.0,1.0,0.0,,OCT,R1-6
720575940628505416,R1-6,5.0,6.0,8.0,1.1111111111111112,0.1528010602955102,0.1528010602955102,,R1-6
720575940628507464,R1-6,5.0,7.0,11.0,1.1224489795918366,0.19222604434724544,0.19222604434724544,ACH,R1-6
720575940628509700,R1-6,5.0,8.0,16.0,1.25,0.4295974267609939,0.4295974267609939,ACH,R1-6
720575940628512004,R1-6,3.0,4.0,6.0,1.125,0.1878747150503386,0.1878747150503386,,R1-6
720575940628514703,R1-6,3.0,3.0,3.0,1.0,0.0,0.0,,R1-6
720575940628518472,R1-6,6.0,9.0,21.0,1.5555555555555556,0.8495664779815021,0.8495664779815021,GLUT,R1-6
720575940628519567,R1-6,1.0,2.0,4.0,1.0,0.0,,ACH,R1-6
720575940628520469,R1-6,2.0,2.0,2.0,1.0,0.0,0.0,ACH,R1-6
720575940628520767,R1-6,2.0,2.0,2.0,1.0,0.0,0.0,ACH,R1-6
720575940628521551,R1-6,5.0,5.0,5.0,1.0,0.0,0.0,ACH,R1-6
720575940628522639,R1-6,1.0,1.0,1.0,1.0,0.0,,ACH,R1-6
720575940628523541,R1-6,5.0,7.0,11.0,1.1224489795918366,0.19222604434724544,0.19222604434724544,ACH,R1-6
720575940628528405,R1-6,3.0,3.0,3.0,1.0,0.0,0.0,,R1-6
720575940628530600,R1-6,3.0,5.0,9.0,1.08,0.14808926414395565,0.14808926414395565,GLUT,R1-6
720575940628531972,R1-6,1.0,1.0,1.0,1.0,0.0,,GABA,R1-6
720575940628533508,R1-6,3.0,4.0,6.0,1.125,0.1878747150503386,0.1878747150503386,,R1-6
720575940628536552,R1-6,7.0,14.0,30.0,1.0714285714285714,0.1561696994294342,0.1561696994294342,,R1-6
720575940628536975,R1-6,3.0,5.0,11.0,1.32,0.5621227253450836,0.5621227253450836,ACH,R1-6
720575940628538088,R1-6,3.0,3.0,3.0,1.0,0.0,0.0,GLUT,R1-6
720575940628538628,R1-6,2.0,4.0,10.0,1.25,0.5251910222424425,0.5251910222424425,,R1-6
720575940628540177,R1-6,5.0,7.0,13.0,1.3265306122448979,0.49061592332436416,0.49061592332436416,ACH,R1-6
720575940628540420,R1-6,2.0,3.0,5.0,1.1111111111111112,0.18588860929979642,0.18588860929979642,GLUT,R1-6
720575940628541461,R1-6,3.0,4.0,6.0,1.125,0.1878747150503386,0.1878747150503386,ACH,R1-6
720575940628545096,R1-6,3.0,3.0,3.0,1.0,0.0,0.0,ACH,R1-6
720575940628545704,R1-6,2.0,2.0,2.0,1.0,0.0,0.0,,R1-6
720575940628549704,R1-6,1.0,1.0,1.0,1.0,0.0,,ACH,R1-6
720575940628557199,R1-6,1.0,1.0,1.0,1.0,0.0,,,R1-6
720575940628558223,R1-6,1.0,1.0,1.0,1.0,0.0,,ACH,R1-6
720575940628560271,R1-6,2.0,2.0,2.0,1.0,0.0,0.0,ACH,R1-6
720575940628560783,R1-6,1.0,1.0,1.0,1.0,0.0,,,R1-6
720575940628561551,R1-6,3.0,8.0,38.0,1.78125,1.9387435859777897,1.9387435859777897,ACH,R1-6
720575940628561576,R1-6,2.0,2.0,2.0,1.0,0.0,0.0,ACH,R1-6
720575940628561992,R1-6,6.0,7.0,9.0,1.1020408163265305,0.13722545648923978,0.13722545648923978,ACH,R1-6
720575940628563528,R1-6,1.0,1.0,1.0,1.0,0.0,,,R1-6
720575940628569348,R1-6,3.0,6.0,14.0,1.1666666666666667,0.35650846775069944,0.35650846775069944,GLUT,R1-6
720575940628570088,R1-6,3.0,4.0,6.0,1.125,0.1878747150503386,0.1878747150503386,,R1-6
720575940628572420,R1-6,6.0,8.0,12.0,1.125,0.1878747150503386,0.1878747150503386,,R1-6
720575940628582216,R1-6,2.0,2.0,2.0,1.0,0.0,0.0,ACH,R1-6
720575940628587752,R1-6,3.0,3.0,3.0,1.0,0.0,0.0,ACH,R1-6
720575940628587944,R1-6,4.0,5.0,7.0,1.12,0.17064860733733764,0.17064860733733764,ACH,R1-6
720575940628595018,R1-6,3.0,3.0,3.0,1.0,0.0,0.0,ACH,R1-6
720575940628596298,R1-6,2.0,2.0,2.0,1.0,0.0,0.0,,R1-6
720575940628603720,R1-6,8.0,9.0,11.0,1.0864197530864197,0.11302929750037823,0.11302929750037823,GLUT,R1-6
720575940628604164,R1-6,3.0,3.0,3.0,1.0,0.0,0.0,GLUT,R1-6
720575940628608772,R1-6,2.0,3.0,5.0,1.1111111111111112,0.18588860929979642,0.18588860929979642,,R1-6
720575940628610564,R1-6,2.0,2.0,2.0,1.0,0.0,0.0,GLUT,R1-6
720575940628614404,R1-6,4.0,6.0,10.0,1.1111111111111112,0.18588860929979642,0.18588860929979642,,R1-6
720575940628615567,R1-6,6.0,12.0,32.0,1.3333333333333333,0.6883384587215152,0.6883384587215152,ACH,R1-6
720575940628617732,R1-6,1.0,1.0,1.0,1.0,0.0,,GLUT,R1-6
720575940628621333,R1-6,2.0,2.0,2.0,1.0,0.0,0.0,ACH,R1-6
720575940628623108,R1-6,5.0,6.0,8.0,1.1111111111111112,0.1528010602955102,0.1528010602955102,ACH,R1-6
720575940628625148,R1-6,4.0,8.0,18.0,1.125,0.2699068121297803,0.2699068121297803,GLUT,R1-6
720575940628629928,R1-6,5.0,9.0,17.0,1.0493827160493827,0.0986729008155913,0.0986729008155913,GLUT,R1-6
720575940628634116,R1-6,4.0,7.0,13.0,1.0612244897959184,0.11893340082058876,0.11893340082058876,GLUT,R1-6
720575940628635304,R1-6,1.0,1.0,1.0,1.0,0.0,,,R1-6
720575940628642376,R1-6,6.0,6.0,6.0,1.0,0.0,0.0,,R1-6
720575940628645892,R1-6,2.0,2.0,2.0,1.0,0.0,0.0,ACH,R1-6
720575940628647701,R1-6,1.0,1.0,1.0,1.0,0.0,,ACH,R1-6
720575940628656917,R1-6,1.0,1.0,1.0,1.0,0.0,,ACH,R1-6
720575940628657320,R1-6,1.0,2.0,4.0,1.0,0.0,,GLUT,R1-6
720575940628658760,R1-6,4.0,6.0,12.0,1.3333333333333333,0.5316271119649588,0.5316271119649588,ACH,R1-6
720575940628674581,R1-6,1.0,1.0,1.0,1.0,0.0,,ACH,R1-6
720575940628686152,R1-6,2.0,2.0,2.0,1.0,0.0,0.0,ACH,R1-6
720575940628687592,R1-6,5.0,10.0,32.0,1.6,1.1787190623174593,1.1787190623174593,GLUT,R1-6
720575940628699132,R1-6,1.0,1.0,1.0,1.0,0.0,,ACH,R1-6
720575940628700668,R1-6,1.0,1.0,1.0,1.0,0.0,,GLUT,R1-6
720575940628700904,R1-6,3.0,4.0,6.0,1.125,0.1878747150503386,0.1878747150503386,,R1-6
720575940628701160,R1-6,1.0,1.0,1.0,1.0,0.0,,,R1-6
720575940628702212,R1-6,1.0,1.0,1.0,1.0,0.0,,ACH,R1-6
720575940628705557,R1-6,2.0,2.0,2.0,1.0,0.0,0.0,ACH,R1-6
720575940628717224,R1-6,2.0,3.0,5.0,1.1111111111111112,0.18588860929979642,0.18588860929979642,ACH,R1-6
720575940628718504,R1-6,2.0,2.0,2.0,1.0,0.0,0.0,,R1-6
720575940628725416,R1-6,1.0,1.0,1.0,1.0,0.0,,,R1-6
720575940628725480,R1-6,6.0,7.0,9.0,1.1020408163265305,0.13722545648923978,0.13722545648923978,ACH,R1-6
720575940628732164,R1-6,2.0,2.0,2.0,1.0,0.0,0.0,ACH,R1-6
720575940628733205,R1-6,6.0,11.0,23.0,1.140495867768595,0.2794009676780571,0.2794009676780571,,R1-6
720575940628737553,R1-6,2.0,2.0,2.0,1.0,0.0,0.0,,R1-6
720575940628739048,R1-6,3.0,4.0,6.0,1.125,0.1878747150503386,0.1878747150503386,,R1-6
720575940628739304,R1-6,1.0,1.0,1.0,1.0,0.0,,,R1-6
720575940628741608,R1-6,1.0,1.0,1.0,1.0,0.0,,SER,R1-6
720575940628744104,R1-6,1.0,1.0,1.0,1.0,0.0,,ACH,R1-6
720575940628744616,R1-6,4.0,4.0,4.0,1.0,0.0,0.0,ACH,R1-6
720575940628745128,R1-6,2.0,2.0,2.0,1.0,0.0,0.0,GLUT,R1-6
720575940628753668,R1-6,2.0,3.0,5.0,1.1111111111111112,0.18588860929979642,0.18588860929979642,ACH,R1-6
720575940628754684,R1-6,3.0,6.0,18.0,1.5,1.0,1.0,,R1-6
720575940628762901,R1-6,1.0,1.0,1.0,1.0,0.0,,ACH,R1-6
720575940628763368,R1-6,1.0,1.0,1.0,1.0,0.0,,ACH,R1-6
720575940628764156,R1-6,1.0,1.0,1.0,1.0,0.0,,ACH,R1-6
720575940628765770,R1-6,6.0,9.0,17.0,1.2592592592592593,0.4198266183575209,0.4198266183575209,ACH,R1-6
720575940628767306,R1-6,3.0,3.0,3.0,1.0,0.0,0.0,,R1-6
720575940628770052,R1-6,7.0,10.0,18.0,1.26,0.4031629215852984,0.4031629215852984,ACH,R1-6
720575940628783080,R1-6,2.0,2.0,2.0,1.0,0.0,0.0,,R1-6
720575940628784456,R1-6,1.0,1.0,1.0,1.0,0.0,,ACH,R1-6
720575940628788200,R1-6,2.0,2.0,2.0,1.0,0.0,0.0,,R1-6
720575940628790780,R1-6,3.0,3.0,3.0,1.0,0.0,0.0,,R1-6
720575940628792906,R1-6,7.0,14.0,42.0,1.5,1.0,1.0,GLUT,R1-6
720575940628793768,R1-6,3.0,4.0,6.0,1.125,0.1878747150503386,0.1878747150503386,ACH,R1-6
720575940628799050,R1-6,4.0,5.0,7.0,1.12,0.17064860733733764,0.17064860733733764,ACH,R1-6
720575940628803048,R1-6,1.0,2.0,4.0,1.0,0.0,,ACH,R1-6
720575940628804168,R1-6,5.0,5.0,5.0,1.0,0.0,0.0,SER,R1-6
720575940628805831,R1-6,3.0,3.0,3.0,1.0,0.0,0.0,,R1-6
720575940628811082,R1-6,2.0,2.0,2.0,1.0,0.0,0.0,,R1-6
720575940628811594,R1-6,1.0,1.0,1.0,1.0,0.0,,ACH,R1-6
720575940628817148,R1-6,4.0,6.0,10.0,1.1111111111111112,0.18588860929979642,0.18588860929979642,,R1-6
720575940628819953,R1-6,3.0,4.0,6.0,1.125,0.1878747150503386,0.1878747150503386,ACH,R1-6
720575940628826823,R1-6,1.0,1.0,1.0,1.0,0.0,,ACH,R1-6
720575940628834044,R1-6,4.0,7.0,15.0,1.2244897959183674,0.42027135739373916,0.42027135739373916,,R1-6
720575940628842570,R1-6,3.0,4.0,6.0,1.125,0.1878747150503386,0.1878747150503386,ACH,R1-6
720575940628849404,R1-6,3.0,3.0,3.0,1.0,0.0,0.0,DA,R1-6
720575940628851176,R1-6,4.0,5.0,7.0,1.12,0.17064860733733764,0.17064860733733764,ACH,R1-6
720575940628853992,R1-6,1.0,1.0,1.0,1.0,0.0,,,R1-6
720575940628866044,R1-6,1.0,1.0,1.0,1.0,0.0,,,R1-6
720575940628867527,R1-6,4.0,4.0,4.0,1.0,0.0,0.0,ACH,R1-6
720575940628881156,R1-6,1.0,1.0,1.0,1.0,0.0,,,R1-6
720575940628885254,R1-6,5.0,9.0,19.0,1.1728395061728396,0.3356421074054904,0.3356421074054904,SER,R1-6
720575940628886790,R1-6,6.0,8.0,12.0,1.125,0.1878747150503386,0.1878747150503386,ACH,R1-6
720575940628889162,R1-6,6.0,8.0,12.0,1.125,0.1878747150503386,0.1878747150503386,ACH,R1-6
720575940628894026,R1-6,1.0,1.0,1.0,1.0,0.0,,,R1-6
720575940628894204,R1-6,2.0,2.0,2.0,1.0,0.0,0.0,ACH,R1-6
720575940628894794,R1-6,4.0,6.0,10.0,1.1111111111111112,0.18588860929979642,0.18588860929979642,ACH,R1-6
720575940628901319,R1-6,2.0,2.0,2.0,1.0,0.0,0.0,,R1-6
720575940628901831,R1-6,3.0,3.0,3.0,1.0,0.0,0.0,GLUT,R1-6
720575940628903430,R1-6,2.0,3.0,5.0,1.1111111111111112,0.18588860929979642,0.18588860929979642,,R1-6
720575940628905379,R1-6,3.0,3.0,3.0,1.0,0.0,0.0,ACH,R1-6
720575940628911815,R1-6,2.0,2.0,2.0,1.0,0.0,0.0,,R1-6
720575940628920049,R1-6,2.0,2.0,2.0,1.0,0.0,0.0,ACH,R1-6
720575940628933194,R1-6,2.0,2.0,2.0,1.0,0.0,0.0,,R1-6
720575940628935623,R1-6,2.0,2.0,2.0,1.0,0.0,0.0,ACH,R1-6
720575940628936903,R1-6,5.0,6.0,8.0,1.1111111111111112,0.1528010602955102,0.1528010602955102,,R1-6
720575940628938826,R1-6,2.0,2.0,2.0,1.0,0.0,0.0,ACH,R1-6
720575940628940743,R1-6,2.0,3.0,5.0,1.1111111111111112,0.18588860929979642,0.18588860929979642,ACH,R1-6
720575940628942023,R1-6,3.0,4.0,6.0,1.125,0.1878747150503386,0.1878747150503386,ACH,R1-6
720575940628952519,R1-6,1.0,2.0,4.0,1.0,0.0,,,R1-6
720575940628957180,R1-6,1.0,1.0,1.0,1.0,0.0,,ACH,R1-6
720575940628957436,R1-6,4.0,5.0,7.0,1.12,0.17064860733733764,0.17064860733733764,ACH,R1-6
720575940628964938,R1-6,1.0,1.0,1.0,1.0,0.0,,ACH,R1-6
720575940628965638,R1-6,2.0,2.0,2.0,1.0,0.0,0.0,,R1-6
720575940628968010,R1-6,6.0,8.0,12.0,1.125,0.1878747150503386,0.1878747150503386,ACH,R1-6
720575940628970183,R1-6,3.0,4.0,6.0,1.125,0.1878747150503386,0.1878747150503386,ACH,R1-6
720575940628972999,R1-6,5.0,6.0,8.0,1.1111111111111112,0.1528010602955102,0.1528010602955102,,R1-6
720575940628986567,R1-6,3.0,3.0,3.0,1.0,0.0,0.0,ACH,R1-6
720575940628991431,R1-6,3.0,3.0,3.0,1.0,0.0,0.0,,R1-6
720575940629000198,R1-6,1.0,1.0,1.0,1.0,0.0,,,R1-6
720575940629002502,R1-6,1.0,1.0,1.0,1.0,0.0,,ACH,R1-6
720575940629005898,R1-6,4.0,12.0,70.0,1.9444444444444444,2.549657432929102,2.549657432929102,ACH,R1-6
720575940629008625,R1-6,7.0,11.0,21.0,1.2148760330578512,0.36609089098682557,0.36609089098682557,GLUT,R1-6
720575940629009482,R1-6,6.0,7.0,9.0,1.1020408163265305,0.13722545648923978,0.13722545648923978,ACH,R1-6
720575940629014858,R1-6,6.0,10.0,20.0,1.2,0.36029116166347086,0.36029116166347086,,R1-6
720575940629016906,R1-6,4.0,7.0,15.0,1.2244897959183674,0.42027135739373916,0.42027135739373916,,R1-6
720575940629017606,R1-6,7.0,12.0,26.0,1.2638888888888888,0.48093445638650284,0.48093445638650284,ACH,R1-6
720575940629022961,R1-6,3.0,4.0,6.0,1.125,0.1878747150503386,0.1878747150503386,ACH,R1-6
720575940629023818,R1-6,2.0,2.0,2.0,1.0,0.0,0.0,ACH,R1-6
720575940629024241,R1-6,1.0,1.0,1.0,1.0,0.0,,ACH,R1-6
720575940629040134,R1-6,6.0,7.0,9.0,1.1020408163265305,0.13722545648923978,0.13722545648923978,ACH,R1-6
720575940629040202,R1-6,5.0,8.0,16.0,1.25,0.4295974267609939,0.4295974267609939,ACH,R1-6
720575940629042161,R1-6,3.0,3.0,3.0,1.0,0.0,0.0,,R1-6
720575940629047793,R1-6,1.0,1.0,1.0,1.0,0.0,,GLUT,R1-6
720575940629048070,R1-6,1.0,4.0,16.0,1.0,0.0,,,R1-6
720575940629051910,R1-6,1.0,1.0,1.0,1.0,0.0,,,R1-6
720575940629071815,R1-6,4.0,5.0,7.0,1.12,0.17064860733733764,0.17064860733733764,GLUT,R1-6
720575940629075817,R1-6,1.0,1.0,1.0,1.0,0.0,,ACH,R1-6
720575940629076073,R1-6,3.0,3.0,3.0,1.0,0.0,0.0,,R1-6
720575940629076585,R1-6,4.0,8.0,22.0,1.375,0.7679994603975511,0.7679994603975511,ACH,R1-6
720575940629079814,R1-6,5.0,6.0,8.0,1.1111111111111112,0.1528010602955102,0.1528010602955102,ACH,R1-6
720575940629084777,R1-6,7.0,12.0,26.0,1.2638888888888888,0.48093445638650284,0.48093445638650284,GLUT,R1-6
720575940629092551,R1-6,1.0,1.0,1.0,1.0,0.0,,ACH,R1-6
720575940629103612,R1-6,2.0,3.0,5.0,1.1111111111111112,0.18588860929979642,0.18588860929979642,ACH,R1-6
720575940629106950,R1-6,6.0,9.0,17.0,1.2592592592592593,0.4198266183575209,0.4198266183575209,GLUT,R1-6
720575940629110513,R1-6,1.0,1.0,1.0,1.0,0.0,,,R1-6
720575940629121542,R1-6,2.0,2.0,2.0,1.0,0.0,0.0,ACH,R1-6
720575940629124358,R1-6,2.0,4.0,10.0,1.25,0.5251910222424425,0.5251910222424425,,R1-6
720575940629132137,R1-6,1.0,1.0,1.0,1.0,0.0,,ACH,R1-6
720575940629132294,R1-6,3.0,3.0,3.0,1.0,0.0,0.0,ACH,R1-6
720575940629132649,R1-6,2.0,2.0,2.0,1.0,0.0,0.0,ACH,R1-6
720575940629133929,R1-6,1.0,1.0,1.0,1.0,0.0,,ACH,R1-6
720575940629139718,R1-6,2.0,2.0,2.0,1.0,0.0,0.0,ACH,R1-6
720575940629145606,R1-6,8.0,13.0,25.0,1.183431952662722,0.32422058341637333,0.32422058341637333,GLUT,R1-6
720575940629147978,R1-6,4.0,4.0,4.0,1.0,0.0,0.0,ACH,R1-6
720575940629148412,R1-6,5.0,8.0,16.0,1.25,0.4295974267609939,0.4295974267609939,GABA,R1-6
720575940629148657,R1-6,1.0,1.0,1.0,1.0,0.0,,OCT,R1-6
720575940629155914,R1-6,2.0,2.0,2.0,1.0,0.0,0.0,ACH,R1-6
720575940629158396,R1-6,3.0,3.0,3.0,1.0,0.0,0.0,,R1-6
720575940629162283,R1-6,1.0,1.0,1.0,1.0,0.0,,ACH,R1-6
720575940629170172,R1-6,2.0,3.0,5.0,1.1111111111111112,0.18588860929979642,0.18588860929979642,ACH,R1-6
720575940629175302,R1-6,3.0,5.0,11.0,1.32,0.5621227253450836,0.5621227253450836,ACH,R1-6
720575940629182026,R1-6,3.0,3.0,3.0,1.0,0.0,0.0,GLUT,R1-6
720575940629187179,R1-6,5.0,9.0,23.0,1.4197530864197532,0.7747536465868741,0.7747536465868741,ACH,R1-6
720575940629200369,R1-6,1.0,2.0,4.0,1.0,0.0,,ACH,R1-6
720575940629200390,R1-6,2.0,2.0,2.0,1.0,0.0,0.0,ACH,R1-6
720575940629213801,R1-6,6.0,6.0,6.0,1.0,0.0,0.0,,R1-6
720575940629222761,R1-6,6.0,8.0,12.0,1.125,0.1878747150503386,0.1878747150503386,,R1-6
720575940629228137,R1-6,10.0,21.0,57.0,1.2925170068027212,0.6367359349707316,0.8191411884522289,GLUT,R1-6
720575940629233926,R1-6,8.0,13.0,27.0,1.2781065088757397,0.48171369933756414,0.48171369933756414,ACH,R1-6
720575940629235953,R1-6,4.0,5.0,7.0,1.12,0.17064860733733764,0.17064860733733764,ACH,R1-6
720575940629237766,R1-6,2.0,2.0,2.0,1.0,0.0,0.0,,R1-6
720575940629246794,R1-6,4.0,4.0,4.0,1.0,0.0,0.0,ACH,R1-6
720575940629247337,R1-6,4.0,7.0,13.0,1.0612244897959184,0.11893340082058876,0.11893340082058876,,R1-6
720575940629253361,R1-6,1.0,1.0,1.0,1.0,0.0,,GLUT,R1-6
720575940629253873,R1-6,2.0,2.0,2.0,1.0,0.0,0.0,SER,R1-6
720575940629263875,R1-6,1.0,3.0,9.0,1.0,0.0,,ACH,R1-6
720575940629282665,R1-6,4.0,7.0,19.0,1.5510204081632653,0.9677928747659174,0.9677928747659174,,R1-6
720575940629289546,R1-6,1.0,1.0,1.0,1.0,0.0,,ACH,R1-6
720575940629293830,R1-6,4.0,4.0,4.0,1.0,0.0,0.0,,R1-6
720575940629294697,R1-6,4.0,8.0,18.0,1.125,0.2699068121297803,0.2699068121297803,,R1-6
720575940629298537,R1-6,5.0,12.0,30.0,1.0416666666666667,0.10839431878868848,0.10839431878868848,ACH,R1-6
720575940629301353,R1-6,3.0,6.0,14.0,1.1666666666666667,0.35650846775069944,0.35650846775069944,,R1-6
720575940629304070,R1-6,1.0,1.0,1.0,1.0,0.0,,GLUT,R1-6
720575940629304681,R1-6,9.0,13.0,21.0,1.1183431952662721,0.19115952576502218,0.19115952576502218,ACH,R1-6
720575940629304838,R1-6,4.0,8.0,22.0,1.375,0.7679994603975511,0.7679994603975511,GLUT,R1-6
720575940629309545,R1-6,9.0,18.0,50.0,1.3888888888888888,0.7942842071201096,0.7942842071201096,ACH,R1-6
720575940629310193,R1-6,1.0,1.0,1.0,1.0,0.0,,ACH,R1-6
720575940629312753,R1-6,1.0,1.0,1.0,1.0,0.0,,,R1-6
720575940629313641,R1-6,3.0,3.0,3.0,1.0,0.0,0.0,ACH,R1-6
720575940629315057,R1-6,2.0,2.0,2.0,1.0,0.0,0.0,ACH,R1-6
720575940629327345,R1-6,2.0,2.0,2.0,1.0,0.0,0.0,,R1-6
720575940629353065,R1-6,2.0,2.0,2.0,1.0,0.0,0.0,ACH,R1-6
720575940629360745,R1-6,2.0,3.0,5.0,1.1111111111111112,0.18588860929979642,0.18588860929979642,SER,R1-6
720575940629362492,R1-6,2.0,2.0,2.0,1.0,0.0,0.0,ACH,R1-6
720575940629364559,R1-6,2.0,6.0,26.0,1.4444444444444444,1.3047816592584995,1.3047816592584995,ACH,R1-6
720575940629373169,R1-6,3.0,3.0,3.0,1.0,0.0,0.0,,R1-6
720575940629373995,R1-6,1.0,2.0,4.0,1.0,0.0,,ACH,R1-6
720575940629375473,R1-6,4.0,8.0,22.0,1.375,0.7679994603975511,0.7679994603975511,,R1-6
720575940629376006,R1-6,2.0,5.0,13.0,1.04,0.10809049104625573,0.10809049104625573,ACH,R1-6
720575940629379334,R1-6,5.0,5.0,5.0,1.0,0.0,0.0,ACH,R1-6
720575940629380201,R1-6,4.0,4.0,4.0,1.0,0.0,0.0,ACH,R1-6
720575940629381737,R1-6,1.0,1.0,1.0,1.0,0.0,,ACH,R1-6
720575940629383174,R1-6,1.0,1.0,1.0,1.0,0.0,,ACH,R1-6
720575940629390352,R1-6,1.0,1.0,1.0,1.0,0.0,,SER,R1-6
720575940629390854,R1-6,4.0,5.0,7.0,1.12,0.17064860733733764,0.17064860733733764,ACH,R1-6
720575940629391376,R1-6,1.0,2.0,4.0,1.0,0.0,,ACH,R1-6
720575940629391977,R1-6,1.0,1.0,1.0,1.0,0.0,,ACH,R1-6
720575940629393513,R1-6,3.0,3.0,3.0,1.0,0.0,0.0,ACH,R1-6
720575940629406736,R1-6,1.0,1.0,1.0,1.0,0.0,,GLUT,R1-6
720575940629409128,R1-6,6.0,7.0,9.0,1.1020408163265305,0.13722545648923978,0.13722545648923978,ACH,R1-6
720575940629413596,R1-6,5.0,7.0,11.0,1.1224489795918366,0.19222604434724544,0.19222604434724544,ACH,R1-6
720575940629422185,R1-6,4.0,6.0,12.0,1.3333333333333333,0.5316271119649588,0.5316271119649588,GLUT,R1-6
720575940629425168,R1-6,1.0,1.0,1.0,1.0,0.0,,ACH,R1-6
720575940629428418,R1-6,5.0,8.0,20.0,1.5625,0.9099019513592784,0.9099019513592784,ACH,R1-6
720575940629438287,R1-6,1.0,1.0,1.0,1.0,0.0,,ACH,R1-6
720575940629440079,R1-6,4.0,4.0,4.0,1.0,0.0,0.0,ACH,R1-6
720575940629444849,R1-6,3.0,3.0,3.0,1.0,0.0,0.0,,R1-6
720575940629447153,R1-6,1.0,1.0,1.0,1.0,0.0,,GLUT,R1-6
720575940629448491,R1-6,1.0,1.0,1.0,1.0,0.0,,,R1-6
720575940629456427,R1-6,3.0,3.0,3.0,1.0,0.0,0.0,ACH,R1-6
720575940629460995,R1-6,6.0,7.0,9.0,1.1020408163265305,0.13722545648923978,0.13722545648923978,ACH,R1-6
720575940629475945,R1-6,5.0,5.0,5.0,1.0,0.0,0.0,GLUT,R1-6
720575940629481457,R1-6,5.0,12.0,40.0,1.3888888888888888,0.938357399449743,0.938357399449743,,R1-6
720575940629491715,R1-6,1.0,1.0,1.0,1.0,0.0,,,R1-6
720575940629498097,R1-6,1.0,1.0,1.0,1.0,0.0,,,R1-6
720575940629499139,R1-6,4.0,6.0,10.0,1.1111111111111112,0.18588860929979642,0.18588860929979642,,R1-6
720575940629519376,R1-6,1.0,1.0,1.0,1.0,0.0,,ACH,R1-6
720575940629521769,R1-6,3.0,7.0,17.0,1.0408163265306123,0.10348924417015581,0.10348924417015581,ACH,R1-6
720575940629526275,R1-6,1.0,1.0,1.0,1.0,0.0,,ACH,R1-6
720575940629532971,R1-6,8.0,10.0,14.0,1.12,0.17064860733733764,0.17064860733733764,ACH,R1-6
720575940629546993,R1-6,4.0,7.0,15.0,1.2244897959183674,0.42027135739373916,0.42027135739373916,OCT,R1-6
720575940629548111,R1-6,2.0,2.0,2.0,1.0,0.0,0.0,,R1-6
720575940629549929,R1-6,4.0,5.0,7.0,1.12,0.17064860733733764,0.17064860733733764,ACH,R1-6
720575940629550697,R1-6,3.0,3.0,3.0,1.0,0.0,0.0,,R1-6
720575940629552489,R1-6,1.0,1.0,1.0,1.0,0.0,,ACH,R1-6
720575940629558095,R1-6,6.0,7.0,9.0,1.1020408163265305,0.13722545648923978,0.13722545648923978,,R1-6
720575940629568299,R1-6,1.0,1.0,1.0,1.0,0.0,,ACH,R1-6
720575940629572507,R1-6,6.0,7.0,9.0,1.1020408163265305,0.13722545648923978,0.13722545648923978,ACH,R1-6
720575940629573648,R1-6,5.0,7.0,13.0,1.3265306122448979,0.49061592332436416,0.49061592332436416,GLUT,R1-6
720575940629578256,R1-6,4.0,7.0,15.0,1.2244897959183674,0.42027135739373916,0.42027135739373916,ACH,R1-6
720575940629579536,R1-6,4.0,5.0,7.0,1.12,0.17064860733733764,0.17064860733733764,ACH,R1-6
720575940629584400,R1-6,5.0,5.0,5.0,1.0,0.0,0.0,ACH,R1-6
720575940629588047,R1-6,2.0,2.0,2.0,1.0,0.0,0.0,ACH,R1-6
